ID	audio	tgt_text
18	ted_1_34.wav	Nuestra creencia equivocada de que los mejores líderes son aquellos que generan el mayor ruido, acción y actividad sensacional en las circunstancias más dramáticas.
19	ted_1_35.wav	En otras palabras, confundimos una buena historia con un buen liderazgo.
20	ted_1_37.wav	De hecho, muy a menudo, un buen liderazgo resultará en una mala historia.
21	ted_1_39.wav	Imagina el liderazgo por un momento no como un explorador polar trazando un nuevo rumbo o una CEO motivando a su personal, sino como el simple acto de nadar cruzando un río.
22	ted_1_41.wav	Imagina un río violento con olas chocando entre sí y rocas acechando en alguna parte bajo la superficie.
23	ted_1_42.wav	Si un nadador se aventura de forma descuidada, sin ser consciente de sus propias capacidades o de las corrientes, y casi se ahoga, pero chapotea salvajemente, lucha con todas sus fuerzas, y de alguna manera, milagrosamente, logra arrastrarse de vuelta a la seguridad, aquellos de nosotros que observamos lo notaremos.
24	ted_1_45.wav	Él luchó realmente duro para salir de esa crisis.
25	ted_1_46.wav	Y si en cambio tenemos una nadadora que ha estudiado el río durante años y sabe exactamente dónde y cuándo entrar en el agua y cómo girar su cuerpo de manera sutil, y así deja que la corriente la lleve a través de ella, probablemente no la notaremos.
26	ted_1_47.wav	"Y si lo hacemos, probablemente diríamos: ""Eh, eso parece bastante fácil""."
27	ted_1_49.wav	Y él y sus hombres se vieron obligados a emprender una peligrosa travesía a través del hielo y desafiar algunos de los mares más tormentosos de la Tierra antes de llegar finalmente a salvo a Georgia del Sur en el verano de 1916.
28	ted_1_52.wav	De hecho, fue convertida en una serie de televisión protagonizada por un joven Kenneth Branagh.
29	ted_1_53.wav	Pero no es una historia apta para extraer lecciones de liderazgo.
30	ted_1_54.wav	Pasó por alto el consejo de los balleneros locales que le dijeron que el hielo era particularmente peligroso esa temporada.
31	ted_1_55.wav	Y pasó por alto déficits masivos en su equipamiento, preparación, selección de tripulación y entrenamiento.
32	ted_1_57.wav	Rara vez destacado en los numerosos libros que celebran sus cualidades de liderazgo está el hecho de que el otro barco de la expedición, el Aurora, sufrió una crisis aún más grave, resultado de la cual fueron tres vidas perdidas.
33	ted_1_58.wav	Por el contrario, las expediciones de un Roald Amundsen resultan aburridas de leer.
34	ted_1_59.wav	No porque tuviera suerte, sino porque basado en su conocimiento íntimo del entorno polar, su planificación cuidadosa y deliberada, y su auténtico e innovador liderazgo en el terreno, logró reducir al mínimo los problemas que su equipo encontraba.
35	ted_1_60.wav	En 1905, logró, en una pequeña embarcación de pesca, lo que la poderosa Armada Británica no había logrado hacer en las ocho décadas anteriores, encontrar y navegar el Paso del Noroeste sobre el territorio principal de Canadá.
36	ted_1_61.wav	Si Shackleton es el nadador que se lanza imprudentemente al agua sin comprender las corrientes o sus propias capacidades, Amundsen es el nadador que ha pasado toda una vida estudiando humildemente el río antes de ingresar al agua en el lugar adecuado en el momento adecuado, y así lo hace parecer fácil.
37	ted_1_62.wav	Ahora, la falacia de la acción causa problemas reales, y no solo para nuestra interpretación del pasado.
38	ted_1_63.wav	Llegué a ello a través de mi trabajo como historiador interesado en por qué celebramos a algunos líderes del pasado, pero no a otros.
39	ted_1_64.wav	Pero es una característica peligrosa en nuestras oficinas hoy en día también, porque, después de todo, los mismos prejuicios y conceptos erróneos que traemos a nuestra lectura del pasado son los mismos con los que vemos el liderazgo en nuestras oficinas hoy en día.
40	ted_1_65.wav	Son los Shackletons de nuestras oficinas, en lugar de los Amundsens, quienes sirven como modelos a seguir, quienes son promovidos y quienes son recompensados.
41	ted_1_66.wav	De hecho, esto es algo que los estudios en psicología organizacional han confirmado.
42	ted_1_67.wav	Vemos potencial de liderazgo en las personas que hablan más, independientemente de lo que digan.
43	ted_1_68.wav	En las personas que parecen seguras de sí mismas, independientemente de su competencia.
44	ted_1_69.wav	Y tenemos una inquebrantable admiración por las personas que están perpetuamente ocupadas, independientemente de lo que estén haciendo en realidad.
45	ted_1_70.wav	Veo que algunos de ustedes están imaginando a personas específicas en su oficina en este momento.
46	ted_1_72.wav	En otras palabras, aparentar ser un buen líder, en lugar de serlo realmente detrás de escena, es el camino hacia la fama y el bono y la promoción hoy en día.
47	ted_1_74.wav	Con los líderes equivocados a cargo, las organizaciones obviamente no están funcionando a su máximo potencial.
48	ted_1_75.wav	Y crea una cultura tóxica en la que aquellos que realmente están haciendo un buen trabajo se sienten ignorados y desmotivados.
49	ted_1_76.wav	Entonces, este es un problema que necesitamos resolver.
50	ted_1_78.wav	Y comienza con reimaginar cómo se ve un buen liderazgo.
51	ted_1_80.wav	Primero, tenemos que aprender a ignorar lo que podemos llamar los capitanes de la crisis, los Shackletons, aquellos que están dando tumbos de una circunstancia dramática a otra.
52	ted_1_81.wav	Keith Grint, el destacado académico de liderazgo en la actualidad, resume brillantemente esta dinámica problemática.
53	ted_1_82.wav	Dado que recompensamos a las personas que son buenas en situaciones de crisis y ignoramos a las personas que son tan buenos gerentes que hay pocas crisis, la gente pronto aprende a buscar o reinterpretar situaciones como crisis.
54	ted_1_83.wav	Necesitamos desincentivar este estilo de liderazgo negándoles la atención que anhelan.
55	ted_1_84.wav	Y eso es fácil cuando nos enfrentamos a los hechos sobrios.
56	ted_1_86.wav	Pero tan pronto como se incorpora a una historia, los detalles dramáticos nos atraen como un imán y nos dan una falsa sensación de inspiración.
57	ted_1_88.wav	En cambio, necesitamos aprender a celebrar a aquellos que mitigan en lugar de promover el drama.
58	ted_1_89.wav	Y esto puede ser desafiante porque a menudo lo hacen de manera muy sutil, debajo de la superficie del agua, en el caso de nuestro nadador.
59	ted_1_91.wav	Construyen procesos que alinean la fortaleza de la organización con los desafíos únicos que enfrentan.
60	ted_1_92.wav	Y son auténticos y crean culturas que sacan lo mejor de las personas.
61	ted_1_93.wav	No quiero darte demasiados términos técnicos o académicos aquí, pero este es uno importante.
62	ted_1_95.wav	Pero según nos dice desde su investigación, la evidencia es clara de que la gestión aburrida es importante.
63	ted_1_96.wav	Puede que no sea tan emocionante como liderar una carga de caballería desde el frente o dar un discurso motivador audaz, pero es el verdadero conjunto de herramientas de los buenos líderes.
64	ted_1_98.wav	La falacia de la acción nos engaña para celebrar a los líderes equivocados, y esto conlleva costos enormes.
65	ted_1_101.wav	Y esto comienza con reimaginar cómo se ve un buen liderazgo.
66	ted_1_102.wav	Por lo tanto, la próxima vez que estés en una posición para juzgar o recompensar a un líder, o tal vez simplemente la próxima vez que estés tratando de descubrir cuáles esfuerzos realmente guiaron a tu equipo u organización hacia el éxito, resiste la tentación de dejarte deslumbrar por historias de aventuras y valentía, y tómate un momento para mirar más allá de la superficie o en los rincones más tranquilos de tu equipo.
67	ted_1_103.wav	Y esto es importante porque la próxima vez que tu organización se enfrente a algo equivalente a la bolsa de hielo acechando en el horizonte, ¿a quién quieres a cargo?
68	ted_1_104.wav	El líder que responde al barco quedándose congelado en su lugar de forma frenética, girando el motor, desempacando las cajas de dinamita, y empujando a sus hombres hasta su límite.
69	ted_1_105.wav	¿O el líder que evita quedar atrapado en el hielo en primer lugar?
70	ted_2_1.wav	Voté por Mitt Romney en 2012, y voté por Hillary Clinton y Joe Biden, lo cual es sorprendente, lo sé.
71	ted_2_2.wav	Soy un partidario muy orgulloso de Israel, aunque sea crítico de su gobierno actual.
72	ted_2_3.wav	Creo que los terroristas como Hamas y Hezbollah son malvados, y hay una clara línea entre los grupos que buscan matar a inocentes y aquellos que intentan evitar hacerlo a toda costa.
73	ted_2_4.wav	Creo que las niñas en Afganistán no deberían ser vendidas para matrimonios infantiles y que las mujeres en Irán deberían poder mostrar su cabello en público sin temor a ser encarceladas o a sufrir algo peor, y que las mujeres en Somalia no deberían padecer mutilación genital.
74	ted_2_5.wav	Creo que todas las personas son creadas iguales y creadas a imagen de Dios, pero que no todas las culturas son iguales.
75	ted_2_6.wav	Creo en el matrimonio gay, tanto es así que en realidad estoy casado/a con una persona del mismo sexo.
76	ted_2_7.wav	Creo que los adultos deberían poder tomar prácticamente cualquier decisión que deseen sobre sus cuerpos, pero que los niños no deberían hacerlo.
77	ted_2_8.wav	Creo que el SAT es una herramienta imperfecta pero útil.
78	ted_2_9.wav	Creo que tener hijos es una idea muy mala, y que vivir en un barrio seguro es una de las formas más genuinas de privilegio.
79	ted_2_10.wav	Creo que es probable que el COVID haya surgido de un laboratorio y que, en retrospectiva, haber mantenido a los niños fuera de la escuela durante dos años fue un gran error.
80	ted_2_11.wav	Creo que deberíamos contratar personas en función de su mérito, pero lanzar la red lo más ampliamente posible.
81	ted_2_12.wav	No quiero comer insectos, ni beber agua llena de microplásticos, y no creo que haya nada de izquierda o derecha en ninguna de esas cosas.
82	ted_2_13.wav	Creo que la igualdad de oportunidades y no la igualdad de resultados es la verdadera medida de la justicia.
83	ted_2_14.wav	Me siento repelido por las ideologías que insisten en que nuestras características inmutables son más importantes que nuestro carácter.
84	ted_2_19.wav	Creo, en parte porque los estadounidenses son libres de debatir esos defectos y luchar por una unión más perfecta, que realmente es la última mejor esperanza en la tierra.
85	ted_2_20.wav	El punto de todo esto es que soy realmente aburrido, o al menos eso pensaba.
86	ted_2_21.wav	Soy, o al menos hasta hace unos pocos segundos en tiempo histórico, solía ser considerado un liberal de estándar.
87	ted_2_22.wav	Y sin embargo, de alguna manera, en nuestros espacios más intelectuales y prestigiosos, muchas de las ideas que acabo de esbozar y otras similares se han vuelto provocativas o controvertidas, lo cual es realmente una forma educada de decir que son no bienvenidas, inaceptables, incluso intolerantes o racistas.
88	ted_2_23.wav	¿Y cómo sucedió eso, al menos así me parece, en el transcurso de unos pocos años?
89	ted_2_24.wav	Ahora, la respuesta conveniente, por supuesto, es el poder de los activistas extremos, personas que incendian negocios y estaciones de policía, personas que cierran puentes y autopistas, personas que molestan a sus compañeros estudiantes y callan a sus profesores, personas que vandalizan, profanan o derriban monumentos de héroes nacionales.
90	ted_2_25.wav	Pero, ¿realmente tienen un puñado de activistas extremos el poder de desmantelar las barandas morales de toda una sociedad, para cambiar radicalmente lo que es políticamente y socialmente aceptable?
91	ted_2_27.wav	Siempre ha habido y siempre habrá una franja.
92	ted_2_28.wav	La diferencia en este momento es que parece que la franja está tomando las decisiones.
93	ted_2_31.wav	Quizás para interpretarlo de la forma más generosa, es porque las personas que están cerrando las cosas afirman estar haciéndolo en nombre de la justicia, no en nombre del nihilismo.
94	ted_2_33.wav	O tal vez es porque nos dijimos a nosotros mismos que son solo unos cuantos frutos secos, no necesito involucrarme. 
95	ted_2_34.wav	O quizás sea porque la gente miró su cartera de inversiones y decidió que les iba genial con los números y esas puertas con antorchas, eh, probablemente tenían seguro de todos modos.
96	ted_2_38.wav	O tal vez fue porque pensábamos que tenían razón.
97	ted_2_39.wav	Que América y Occidente realmente eran culpables de todas las cosas terribles que dijeron o al menos de algunas de ellas.
98	ted_2_40.wav	Y aunque no hubiéramos derribado estatuas ni gritado a los oradores, nos faltaba la convicción o las ideas para detener a las personas que lo hacían.
99	ted_2_41.wav	O tal vez porque al final dimos más valor a la comodidad que a la complexidad.
100	ted_2_42.wav	Iba a decir que valoraba la comodidad sobre la verdad, pero el punto es que la verdad no es algo que se saca del suelo como el oro o los diamantes.
101	ted_2_43.wav	Por eso mismo, en este momento puede parecer que los absolutistas están ganando.
102	ted_2_44.wav	Mi teoría es que la razón por la que tenemos una cultura en crisis es debido a la cobardía de personas que saben mejor.
103	ted_2_50.wav	Te expone como alguien que no es relajado, como alguien que se preocupa mucho, como alguien que hace juicios, como alguien que distingue entre lo correcto y lo incorrecto, entre lo mejor y lo peor.
104	ted_2_51.wav	La razón por la que Aristóteles llamó al coraje la primera virtud es porque es la que hace posible todas las demás virtudes.
105	ted_2_52.wav	¿Quieres vivir en un mundo que valore la justicia, la sabiduría, la compasión, la curiosidad, la racionalidad, la igualdad y la búsqueda de la verdad?
106	ted_2_54.wav	Pero luchar para asegurarnos de que vivimos en un mundo así va a requerir valentía, esa primera virtud.
107	ted_2_55.wav	Creo que una de las lecciones de la última década es que la cobardía quizás es más contagiosa que el COVID.
108	ted_2_57.wav	Y un ejemplo singular puede servir como un poderoso medio de transmisión.
109	ted_2_59.wav	Cada uno de ustedes, cuando diga la palabra coraje, tendrá en mente los que les vengan a la mente.
110	ted_2_60.wav	Pero para mí, son personas como Salman Rushdie, condenado a muerte por los ayatolás iraníes en 1989 por el pecado de escribir una novela.
111	ted_2_61.wav	Vivió bajo la sombra de una fatwa hasta hace dos años.
112	ted_2_62.wav	En un escenario como este, fue apuñalado brutalmente.
113	ted_2_64.wav	Y sin amilanarse, esta semana, por supuesto, publicó un libro al respecto.
114	ted_2_65.wav	El coraje para mí es alguien como el senador de Pennsylvania John Fetterman, quien insiste en que no hay nada contradictorio acerca de sus valores progresistas y su creencia de que Hamas es un grupo de asesinos que deben ser derrotados.
115	ted_2_66.wav	Ahora basta decir que esto no lo ha hecho popular, pero parece que no le importa.
116	ted_2_72.wav	Él escribió, no podía creer que esto estuviera sucediendo en un país que tanto amo.
117	ted_2_74.wav	Él dijo que la curación del mundo comienza cuando una persona dice en voz alta, para que todo el mundo pueda escuchar, algo importante y verdadero que sabe que no se supone que deba decir y que sabe le traerá problemas por decirlo.
118	ted_2_75.wav	Pienso en Roland Fryer, el economista, quien hizo exactamente eso.
119	ted_2_76.wav	Sus colegas en Harvard le advirtieron en contra de publicar la investigación que hizo sobre la violencia policial.
120	ted_2_84.wav	Su bebé tenía siete días de nacido y él tuvo que ir a comprar pañales con un guardaarmas.
121	ted_2_88.wav	Él dijo, todos los días tengo que mirarme en el espejo y preguntarme, ¿para qué estás aquí?
122	ted_2_89.wav	Masia Linajad sabe para qué ha sido puesta en la tierra.
123	ted_2_90.wav	Con audacia y valentía, ella está liderando la campaña por los derechos de las mujeres en Irán.
124	ted_2_91.wav	Su hermana fue obligada a denunciarla en la televisión estatal.
125	ted_2_93.wav	Y ahora Masi vive en el exilio en América, pero sigue siendo una mujer perseguida, moviéndose de casa segura en casa segura.
126	ted_2_95.wav	Jimmy tenía más que los medios para escapar de su país.
127	ted_2_101.wav	Él es un joven que todavía está en la cárcel.
128	ted_2_103.wav	Papá quedándose en Hong Kong es realmente prueba de que esta cosa intangible que llamamos libertad es algo que la gente anhela.
129	ted_2_104.wav	Puedes llamarle valores occidentales, pero en realidad no lo son, en el sentido de que no es algo que solo las personas en Occidente quieran o merezcan.
130	ted_2_105.wav	Alexei Navalny no nació en Occidente, pero anhelaba ese tipo de libertad.
131	ted_2_106.wav	El líder de la oposición se refugió en Alemania, pero regresó a Rusia de Putin, sacrificando su libertad y, en última instancia, su vida para oponerse a la tiranía.
132	ted_2_107.wav	Él sabía que su muerte expondría la verdad sobre un régimen totalitario construido sobre mentiras, lo cual puede lograrse si mantenemos viva su memoria.
133	ted_2_108.wav	Hazte la pregunta en este momento: ¿debería tomar valor en Occidente denunciar la ideología odiosa de la República Islámica de Irán, que pronuncia la muerte de escritores individuales y de países enteros, grandes y pequeños?
134	ted_2_109.wav	¿Debería tomar valentía oponerse a aquellos que cantan muerte a América?
135	ted_2_111.wav	¿Debería hacer falta valor para decir que aquellos que elogian los impecables subterráneos de Rusia no son periodistas, sino propagandistas?
136	ted_2_112.wav	¿Debería requerir valentía simplemente decir en público, no estoy de acuerdo?
137	ted_2_115.wav	Pero, ¿por qué es que sus oponentes más enojados prefieren llamarlo con nombres llenos de odio y abogar por su apoyo?
138	ted_2_116.wav	Porque la verdadera pregunta es si las personas que he mencionado y las que son como ellas, si sus fotos y sus nombres, y lo más importante, sus ideas, aparecerán en conferencias como esta.
139	ted_2_118.wav	He tenido suficientes personas confesándome después de conferencias o en salas de prensa o en campus universitarios o en corporaciones o cafeterías, en realidad, en todos lados a donde voy, que desearían poder decir lo que creen.
140	ted_2_119.wav	Me dicen con cierta medida de vergüenza que están en el clóset en nuestras democracias liberales.
141	ted_2_121.wav	Las personas más libres en la historia del mundo parecen haber perdido el hambre por la libertad, o tal vez realmente es la voluntad de defenderla.
142	ted_2_122.wav	Y cuando me dicen esto, me hace pensar en mi héroe, Natan Sharansky, quien pasó una década en el Gulag soviético antes de obtener su libertad.
143	ted_2_123.wav	Él es la persona más valiente que he conocido en toda mi vida.
144	ted_2_124.wav	Y hace unos años, una tarde en Jerusalén, le hice una pregunta simple.
145	ted_2_125.wav	Natan, le pregunté, ¿es posible enseñar valentía?
146	ted_2_126.wav	Y él sonrió a su manera traviesa y dijo, no.
147	ted_2_127.wav	Todo lo que puedes hacer es mostrar a las personas lo bien que se siente ser libre.
148	ted_2_139.wav	Pero estos temas son tan importantes, y esta es una conversación tan importante.
149	ted_2_140.wav	Creo que quiero preguntarte algo en la búsqueda de un terreno común aquí.
150	ted_2_141.wav	¿Es posible que además de la falta de valor, haya algo más importante ocurriendo en los corazones de muchos de la mayoría silenciosa?
151	ted_2_144.wav	Estos son a menudo debates entre grupos de identidad, y a muchos de nosotros no nos gusta la dirección que está tomando la batalla, pero también sentimos profundamente el dolor que han atravesado muchos de estos grupos, las injusticias que han sufrido.
152	ted_2_145.wav	Y si te involucras, puede ser visto fácilmente como si estuvieras en contra de ese grupo.
153	ted_2_146.wav	Y supongo que me pregunto si hay un terreno común en el que coincidamos todos al decir que la identidad realmente importa.
154	ted_2_147.wav	Quiero decir, te importan las injusticias pasadas de la gente en América y todos los diferentes grupos de los que has hablado, pero que hay algunas cosas que están más allá de la identidad y que son aún más importantes.
155	ted_2_152.wav	Sabes, que algunas personas quieren decir que las ideas son propiedad de un grupo y que tú, sabes, pero no, no, todo nuestro TED se basa en la noción de que las ideas pueden propagarse de cualquier humano a cualquier humano.
156	ted_2_153.wav	Pero la pregunta es, siento interrumpir, ¿cómo se llega a la verdad, verdad?
157	ted_2_154.wav	Y el Oeste nos ha dado las herramientas más radicales en la historia humana.
158	ted_2_155.wav	Creo que Sam Harris probablemente está en esta habitación y estoy robando su línea.
159	ted_2_156.wav	Pero la gran diferencia es que aquí, en habitaciones como esta, en culturas como las que tenemos la suerte de vivir, no resolvemos nuestros conflictos con golpes y violencia.
160	ted_2_158.wav	Y es por eso que es tan absolutamente crucial, no importa cuántas personas afirmen que realmente están abogando por quemarlo todo o derribarlo todo.
161	ted_2_159.wav	No, al derribarlo todo, al destruir el estado de derecho, al prohibirnos poder tener este tipo de debate y discusión, estás impidiendo el proyecto en sí mismo.
162	ted_2_160.wav	Y eso no tiene nada que ver con la identidad, con reclamos de victimización, con victimización real.
163	ted_2_161.wav	La forma en que se ha logrado el progreso ha sido a través de grupos victimizados utilizando las herramientas que las democracias liberales les han proporcionado.
164	ted_2_162.wav	Sin libertad, sin libertad de expresión, libertad religiosa, sin el estado de derecho, ninguno de los avances que sé que tantas personas en esta sala celebran sería posible en absoluto.
165	ted_2_163.wav	Y así se trata realmente de aferrarse a las herramientas en lugar de repudiarlas.
166	ted_2_164.wav	Las herramientas de palabras en nuestra cultura actual, que es de mensajes cortos y rápidos, a menudo se perciben como un ataque.
167	ted_2_167.wav	Y me pregunto si podría haber una coalición de voluntarios dispuestos a perseguir juntos las mejores ideas.
168	ted_2_168.wav	No tengamos miedo de compartir cosas difíciles entre nosotros, pero hagámoslo en un espíritu de amor y respeto para que todos sepan que en el fondo son respetados.
169	ted_2_170.wav	No veo nada con lo que no esté de acuerdo aquí, solo que, ya sabes, como el amor y la compasión y todo eso, nuevamente, solo es posible si estamos de acuerdo con un conjunto de reglas al que creo que muchos de nosotros dimos por sentado de la misma manera en que damos por sentado el oxígeno o la gravedad.
170	ted_2_171.wav	Y una de las cosas que me ha impulsado a lo largo de los últimos años de mi vida y ha influenciado mis decisiones es un profundo sentido de que la línea entre la civilización y la barbarie, una palabra que quizás provoque a algunas personas, pero que yo creo que es una descripción precisa, es muy frágil.
171	ted_2_172.wav	Las cosas que nos permiten hacer esto son tan excepcionales y hay que luchar por ellas.
172	ted_2_173.wav	Y las personas que afirman que las palabras son violencia están quitando la herramienta más fundamental que tenemos para todas las virtudes sobre las que estaba intentando hablar en el escenario esta mañana.
173	ted_3_0.wav	Estoy aquí debido a una carta que recibí hace 13 años.
174	ted_3_3.wav	Es un informe de prueba genética predictiva, y es el centro de este tipo de momento de decisión entre la pastilla roja y la pastilla azul cuando mi vida se dividió en dos.
175	ted_3_4.wav	Antes de contarte sobre eso, quiero mostrarte dos momentos de mi vida en ese entonces.
176	ted_3_5.wav	Este es el momento número uno, cuando tenía veinte años, y este es el momento número uno, es agosto de 2009.
177	ted_3_6.wav	Me estoy casando con este chico, Eric, el amor de mi vida, y sube allí para dar su discurso, y está sosteniendo mi diario de cuando tenía 13 años.
178	ted_3_7.wav	Y comienza a leer de ella, y los invitados me están mirando como preguntándose, ¿sabía ella que iba a hacer esto?
179	ted_3_10.wav	Puedes ver cómo se está riendo, pero está un poco escandalizada.
180	ted_3_11.wav	Ella tiene 51 años, y en este día, está radiante.
181	ted_3_12.wav	Ojalá pudiera quedarme aquí contigo, pero ahora debo llevarte al momento número dos.
182	ted_3_13.wav	Solo han pasado seis meses, y de repente hay esta rasgadura en el universo, y mi mamá está siendo absorbida a través de ella.
183	ted_3_14.wav	"""Algo está realmente, realmente mal, y está aumentando como una bola de nieve, y lo abarca todo."""
184	ted_3_20.wav	Estoy mirando a sus ojos, y hay estos agujeros negros, y le estoy rogando que regrese, pero es como si estuviera gritando en el vacío.
185	ted_3_21.wav	Ese verano, ella entra en el hospital y no sale.
186	ted_3_22.wav	Para cuando ella muere, han pasado meses desde que estuvo realmente allí.
187	ted_3_23.wav	La demencia nos ha privado de eso, y todavía no tenemos idea de lo que pasó.
188	ted_3_24.wav	Y luego obtuvimos los resultados de la autopsia de mi mamá, y aquí es donde llegamos a la pastilla roja y la pastilla azul.
189	ted_3_25.wav	"""Estoy en esta encrucijada con Eric, y a veces en la vida, te conoces a ti mismo."""
190	ted_3_28.wav	Estoy formado como abogado, él está formado como ingeniero de transporte.
191	ted_3_29.wav	No somos personas del campo de la biomedicina, pero sabemos que para nosotros, este limbo no es vida.
192	ted_3_30.wav	No puedo controlar lo que suceda a continuación, pero puedo controlar si sucede algo después, y mi elección es sí.
193	ted_3_31.wav	Así que me hago la prueba, y descubrimos que tengo la mutación.
194	ted_3_34.wav	No podemos decir cuándo ocurrirá, solo que será en algún momento de la edad adulta, y una vez que lo haga, morirás en meses.
195	ted_3_36.wav	Hay tanto que quiero contarte sobre lo que sucede a continuación, pero lo principal que debo decir es que no es que hayamos ideado un plan maestro para rehacer nuestras vidas de la noche a la mañana.
196	ted_3_38.wav	Estamos en la oscuridad, y nos encontramos creciendo hacia la luz, y de manera inesperada, la luz proviene de la ciencia de la enfermedad priónica, entendiendo lo que se sabe, que cualquier cosa es conocida.
197	ted_3_39.wav	Estamos atrapados por ello, y esto es realmente humilde al principio, como si estuviéramos leyendo páginas de Wikipedia y haciendo búsquedas en Google, y el impulso es poderoso y extraño.
198	ted_3_40.wav	Y hoy, estamos liderando este laboratorio de 12 personas en el Instituto Broad en Cambridge, Massachusetts, dedicado a desarrollar una terapia para la enfermedad priónica en nuestras vidas.
199	ted_3_42.wav	En resumen, los rumores de mi muerte han sido grandemente exagerados.
200	ted_3_44.wav	Pero hablemos de cómo funciona la enfermedad priónica y qué debemos hacer al respecto.
201	ted_3_46.wav	El patógeno causal no es un virus, y no es una bacteria.
202	ted_3_47.wav	Es esta proteína normal llamada PRP que normalmente tienes en tu cuerpo, y normalmente no es un problema.
203	ted_3_49.wav	Y cuando lo hace, cambia de forma, y después va por ahí agarrando otras copias de PRP, y las corrompe.
204	ted_3_50.wav	Y esto se propaga por tu cerebro y mata tus neuronas.
205	ted_3_51.wav	Hasta hace poco, este era un proceso que sólo podíamos inferir.
206	ted_3_55.wav	Cuando observas la biología de esta enfermedad, de cualquier enfermedad, ¿dónde van tus ojos?
207	ted_3_58.wav	Y si pensamos en cómo tratar esta enfermedad, podríamos pensar en ir a por esos malos.
208	ted_3_61.wav	Pero Eric y yo hemos llegado a ver nuestra misión de manera diferente.
209	ted_3_62.wav	¿Y si pudiéramos lograr el mayor bien, no persiguiendo a los patógenos grandes y aterradores lanzándoles bolas de fuego, sino en cambio haciendo algo mucho más discreto y sutil y menos llamativo y menos convencional?
210	ted_3_63.wav	¿Y si lo que realmente necesitamos hacer es esto?
211	ted_3_64.wav	Tenemos la suerte de contar con la serie de pistas de la naturaleza que indican que puedes llevar una vida saludable sin PRP.
212	ted_3_65.wav	Por lo tanto, estamos rastreando el mundo en busca de herramientas para disminuirlo.
213	ted_3_66.wav	Y las brillantes ideas son un comienzo impresionante, pero también tienen que poder ser manejadas para convertirse en medicamentos reales y prácticos que permanezcan en el cuerpo el tiempo suficiente para ser útiles, seguros y fabricables, y muy complicados para el cerebro, lleguen a las células que necesitamos alcanzar.
214	ted_3_68.wav	Pero solo quiero asegurarte, porque te veo inquieto, con ganas de preguntarme, te prometo que definitivamente hemos oído hablar de CRISPR.
215	ted_3_70.wav	Encontramos la molécula, y luego la desplegamos para agotar el combustible antes del incendio.
216	ted_3_74.wav	Donde tenemos cartas del futuro para guiarnos, donde lo que está en juego son cerebros humanos irremplazables, debemos apuntar más alto.
217	ted_3_78.wav	Pero todos sabemos que si estás sufriendo un ataque al corazón y entras a urgencias en ese momento y te dan una estatina, no te ayudará.
218	ted_3_80.wav	Y algunos de nosotros no tenemos el lujo de hacer solo lo que nos resulta cómodo.
219	ted_3_81.wav	Veo esta paradoja en el centro de nuestra misión.
220	ted_3_83.wav	Sabemos mucho más sobre el cerebro y cómo llevar los medicamentos allí de lo que sabíamos hace solo unos años.
