ID	audio	tgt_text
22	ted_1_41.wav	Представь себе бурную реку с волнами, бьющимися вместе, и камнями, скрывающимися где-то под водой.
23	ted_1_42.wav	Если пловец беспечно бросается в воду, не зная своих способностей или течений, и едва не тонет, но всё же изо всех сил машет руками, сражается и, каким-то чудом, удается самому вытащить себя на безопасное место, те из нас, кто наблюдает, заметят его.
24	ted_1_45.wav	Он действительно сражался, чтобы выбраться из того кризиса.
25	ted_1_46.wav	И если вместо этого у нас есть пловец, который изучал реку много лет и знает точно, куда и когда войти в воду и как аккуратно поворачивать свое тело, чтобы течение могло его перенести, то мы, вероятно, не заметим его.
26	ted_1_47.wav	"И если мы это сделаем, мы, вероятно, скажем: ""Эх, это выглядит довольно легко""."
27	ted_1_49.wav	И тогда он вместе со своими людьми был вынужден совершить опасный поход по льду и пересечь одно из самых бурных морей на Земле, прежде чем, наконец, достичь безопасности Южной Георгии в лето 1916 года.
28	ted_1_52.wav	На самом деле, это было сделано телесериалом, в главной роли молодой Кеннет Брана.
29	ted_1_53.wav	Но это не история, подходящая для извлечения уроков лидерства.
30	ted_1_54.wav	Он пренебрег советами местных китобоев, которые предупреждали его, что лед в этом сезоне особенно опасен.
31	ted_1_55.wav	И он пренебрег огромными дефицитами в своем оборудовании, подготовке, выборе экипажа и тренировке.
32	ted_1_57.wav	"Редко подчеркивается во многих книгах, которые превозносят его лидерские качества, то обстоятельство, что другое судно экспедиции, ""Аврора"", пережило еще более серьезный кризис, в результате чего погибли трое членов экипажа."
33	ted_1_58.wav	Наоборот, экспедиции Роальда Амундсена делают чтение скучным.
34	ted_1_59.wav	Не потому что он был везучим, а потому что, опираясь на своё глубокое знание полярной среды, его внимательное и обдуманное планирование, а также его подлинное и новаторское руководство в области, он сумел свести к минимуму проблемы, с которыми сталкивалась его команда.
35	ted_1_60.wav	В 1905 году ему удалось на маленьком рыбацком судне сделать то, что могучему Британскому флоту не удавалось сделать за предыдущие восемь десятилетий - найти и пройти Северо-Западный проход над материком Канады.
36	ted_1_61.wav	Если Шеклтон - пловец, который безрассудно бросается в воду, не понимая течения или свои способности, то Амундсен - это пловец, который всю жизнь скромно изучал реку, прежде чем войти в воду в нужном месте и в нужное время, и поэтому ему кажется это легким.
37	ted_1_62.wav	Теперь ошибка действия вызывает реальные проблемы, и не только для нашего толкования прошлого.
38	ted_1_63.wav	Я пришел к этому через мою работу историка, заинтересованного в том, почему мы отмечаем некоторых лидеров прошлого, а других - нет.
39	ted_1_64.wav	Но это опасная особенность и в наших офисах сегодня, потому что, в конце концов, те же предвзятости и неправильные представления, которые мы приносим в свое понимание прошлого, одинаковы с теми, с которыми мы оцениваем лидерство в наших офисах сегодня.
40	ted_1_65.wav	Это Шеклтоны наших офисов, а не Амундсены, которые служат в качестве образцов, продвигаются и получают награды.
41	ted_1_66.wav	На самом деле, это подтверждено исследованиями в области организационной психологии.
42	ted_1_67.wav	Мы видим потенциал лидерства в людях, которые говорят больше, независимо от того, о чем они говорят.
43	ted_1_68.wav	У людей, которые кажутся уверенными, несмотря на их компетентность.
44	ted_1_69.wav	И у нас есть непоколебимое восхищение к людям, которые постоянно заняты, независимо от того, чем они на самом деле занимаются.
45	ted_1_70.wav	Я вижу, что некоторые из вас сейчас представляют конкретных людей в своем офисе.
46	ted_1_72.wav	Другими словами, кажущийся хорошим лидером, вместо того чтобы быть им на самом деле за кулисами, — это сегодня путь к славе, бонусам и продвижению.
47	ted_1_74.wav	С неправильными лидерами на руководящих постах организации, очевидно, не работают на полную мощность.
48	ted_1_75.wav	И это создает токсичную культуру, в которой те, кто действительно делает хорошую работу, чувствуют себя недооцененными и лишенными мотивации.
49	ted_1_76.wav	Итак, это проблема, которую нам нужно решить.
50	ted_1_78.wav	И это начинается с переосмысления того, как выглядит хорошее лидерство.
51	ted_1_80.wav	Сначала нам нужно научиться игнорировать тех, кого мы можем назвать капитанами кризиса, Шеклтонами, тех, кто переживает одну драматическую ситуацию за другой.
52	ted_1_81.wav	Кит Гринт, ведущий ученый в области лидерства сегодня, блестяще подводит итоги этой проблематичной динамики.
53	ted_1_82.wav	Поскольку мы вознаграждаем людей, которые хорошо справляются с кризисами, и игнорируем тех, кто управляет ситуациями так хорошо, что кризисов возникает меньше, люди скоро учатся искать или переоценивать ситуации как кризисные.
54	ted_1_83.wav	Нам нужно создать негативный стимул для такого стиля лидерства, отказываясь удовлетворять потребности внимания этих людей.
55	ted_1_84.wav	И это легко, когда мы сталкиваемся с трезвыми фактами.
56	ted_1_86.wav	Но как только это встроено в сюжет, драматические детали притягивают нас, как магнит, и придают нам ложное чувство вдохновения.
57	ted_1_88.wav	Вместо этого мы должны научиться праздновать тех, кто смягчает, а не способствует драме.
58	ted_1_89.wav	И это может быть сложным, потому что они часто делают это очень тонко, под поверхностью воды, в случае нашего пловца.
59	ted_1_91.wav	Они строят процессы, которые соответствуют силам организации уникальным вызовам, с которыми они сталкиваются.
60	ted_1_92.wav	И они подлинные и создают культуры, которые вытягивают из людей лучшее.
61	ted_1_93.wav	Я не хочу использовать здесь слишком много технических и научных терминов, но этот важен.
62	ted_1_95.wav	Но, как она рассказывает нам по результатам своих исследований, доказательства ясно показывают, что скучное управление имеет значение.
63	ted_1_96.wav	Это может быть не так захватывающе, как возглавлять атаку кавалерии спереди или давать дерзкие ободряющие речи, но это настоящий набор инструментов хороших лидеров.
64	ted_1_98.wav	Логическая ошибка действия обманывает нас, заставляя праздновать неправильных лидеров, и это влечет за собой огромные издержки.
65	ted_1_101.wav	Это начинается с переосмысления того, каким должно быть идеальное лидерство.
66	ted_1_102.wav	Так что, в следующий раз, когда вы окажетесь в положении судить или вознаграждать лидера, или просто в следующий раз, когда вы будете пытаться понять, чьи усилия на самом деле привели вашу команду или организацию к успеху, устоять перед искушением увлечься рассказами о приключениях и отважных поступках и на минуту взглянуть под поверхность или в более тихие уголки вашей команды.
67	ted_1_103.wav	И это важно, потому что в следующий раз, когда ваша организация столкнется с эквивалентом ледяного айсберга, надвигающегося на горизонте, кого вы хотели бы видеть на руководящей позиции?
68	ted_1_104.wav	Лидер, который реагирует на замерзшее в месте судно, безумно крутя двигатель, разворачивая ящики с динамитом и выпихивая своих людей до предела их выносливости.
69	ted_1_105.wav	Или лидер, который избегает попадания в лед в первую очередь?
70	ted_2_1.wav	Я проголосовал за Митта Ромни в 2012 году, а также проголосовал за Хиллари Клинтон и Джо Байдена, что, признаю, вызывает шок.
71	ted_2_2.wav	Я очень горжусь тем, что поддерживаю Израиль, хотя я являюсь критиком его текущего правительства.
72	ted_2_3.wav	Я считаю, что террористы, такие как ХАМАС и «Хезболла», злые, и существует явная граничная линия между группами, цель которых убивать невинных, и теми, кто стремится избегать этого любой ценой.
73	ted_2_4.wav	Я считаю, что девочек в Афганистане не следует продавать в детские браки, что женщины в Иране должны иметь свободу показывать свои волосы в общественных местах без страха тюремного заключения или чего-то худшего, и что женщины в Сомали не должны переносить обрезание гениталий.
74	ted_2_5.wav	Я верю, что все люди созданы равными и сотворены по подобию Бога, но не все культуры равны.
75	ted_2_6.wav	Я верю в гей-брак, настолько сильно, что сам(а) я нахожусь в одном из них.
76	ted_2_7.wav	Я считаю, что взрослые должны иметь право принимать почти любое решение относительно своего тела, но это не должно распространяться на детей.
77	ted_2_8.wav	Я думаю, что SAT - это недостаточно совершенный, но полезный инструмент.
78	ted_2_9.wav	Я считаю, что иметь детей - очень плохая идея, и жить в безопасном районе - одна из наиболее истинных форм привилегии.
79	ted_2_10.wav	Я думаю, что, вероятно, COVID происходит из лаборатории, и что в перспективе изоляция детей от учебы на два года была большой ошибкой.
80	ted_2_11.wav	Я считаю, что мы должны нанимать людей исходя из их заслуг, но стараться охватить как можно большее количество потенциальных кандидатов.
81	ted_2_12.wav	Я не хочу есть насекомых, и не хочу пить воду, полную микропластика, и не думаю, что в этом есть что-то закодированное право или лево.
82	ted_2_13.wav	Я считаю, что равенство возможностей, а не равенство результатов, является истинной мерой справедливости.
83	ted_2_14.wav	Я оттолкнут от идеологий, утверждающих, что наши неизменяемые характеристики важнее нашего характера.
84	ted_2_19.wav	Я верю, в частности, потому что американцы имеют свободу обсуждать эти недостатки и стремиться к более совершенному союзу, что США действительно являются последней лучшей надеждой на Земле.
85	ted_2_20.wav	Смысл во всем этом в том, что я действительно скучный, или по крайней мере, я так думал.
86	ted_2_21.wav	Я являюсь, или по крайней мере, до нескольких секунд назад в историческом времени, меня считали стандартным либералом.
87	ted_2_22.wav	И тем не менее, в наших наиболее интеллектуальных и престижных средах, многие из идей, которые я только что изложил, и другие подобные им, стали провокационными или спорными, что на самом деле является вежливым способом сказать, что они нежелательны, выходят за рамки приличий и даже являются биготными или расистскими.
88	ted_2_23.wav	И как это случилось, по крайней мере, на мой взгляд, за несколько лет?
89	ted_2_24.wav	Сейчас удобный ответ, конечно, заключается в силе экстремистов, людей, которые поджигают предприятия и полицейские участки, людей, которые блокируют мосты и шоссе, людей, которые обижают своих товарищей по учебе и прерывают профессоров, людей, которые вандализируют, оскверняют или сносят памятники национальных героев.
90	ted_2_25.wav	Но действительно ли у кулачка экстремистов есть власть разрушить моральные ограждения всего общества, радикально изменить то, что является политически и социально приемлемым?
91	ted_2_27.wav	Всегда существовало и всегда будет существовать крастное движение.
92	ted_2_28.wav	Разница сейчас заключается в том, что кажется, что фронтовики решают, что делать.
93	ted_2_31.wav	Возможно, для наиболее щедрого истолкования, это потому, что люди, закрывающие что-то, утверждают, что делают это во имя справедливости, а не во имя нигилизма.
94	ted_2_33.wav	Или, возможно, потому что мы для себя сказали, что это всего лишь несколько орехов, мне не нужно в это впутываться.
95	ted_2_34.wav	Или, может быть, это потому, что люди посмотрели на свой портфель и решили, что они прекрасно справляются с числами, а эти факел-двери, ну а что, у них, вероятно, все равно была страховка.
96	ted_2_38.wav	Или, может быть, потому что мы думали, что у них есть основания.
97	ted_2_39.wav	"""The sentence in Russian is: То, что Америка и Запад действительно были виновны во всех ужасных вещах, о которых они говорили, или хотя бы в некоторых из них."""
98	ted_2_40.wav	Хотя бы мы и не стали бы сносить статуи или кричать на выступающих, у нас не хватило убеждения или идей, чтобы остановить людей, совершающих это.
99	ted_2_41.wav	Или потому, что, возможно, в конце концов, мы предпочли удобство сложности.
100	ted_2_42.wav	Я собирался бы выбрать комфорт перед правдой, но дело в том, что правда не то, что можно выкопать из земли, как золото или драгоценные камни.
101	ted_2_43.wav	Поэтому сейчас может показаться, что абсолютисты побеждают.
102	ted_2_44.wav	Моя теория состоит в том, что причина кризиса культуры заключается в трусости людей, которые знают лучше.
103	ted_2_50.wav	Это показывает вас как человека, который не может расслабиться, как человека с сильными чувствами, как человека, который делает суждения, как человека, который различает между правильным и неправильным, между лучшим и худшим.
104	ted_2_51.wav	Причина того, что Аристотель назвал мужество первой добродетелью, заключается в том, что оно делает возможными все остальные добродетели.
105	ted_2_52.wav	Хотели бы вы жить в мире, ценящем справедливость, мудрость, сострадание, любопытство, рациональность, равенство и стремление к истине?
106	ted_2_54.wav	Но борьба за то, чтобы обеспечить себе жизнь в таком мире, потребует смелости, первой добродетели.
107	ted_2_55.wav	Я считаю, что один из уроков последнего десятилетия заключается в том, что трусость, возможно, более заразительна, чем COVID.
108	ted_2_57.wav	И единичный пример может выступать мощным средством передачи.
109	ted_2_59.wav	"Каждый из вас, когда я скажу слово ""смелость"", вспомнит тех, кого связывает с этим понятием."
110	ted_2_60.wav	Но для меня они - люди, как Салман Рушди, за что в 1989 году аятоллами Ирана было вынесено смертное приговор за грех написания романа.
111	ted_2_61.wav	Он жил под угрозой фатвы до двух лет назад.
112	ted_2_62.wav	На подобной сцене его жестоко зарезали.
113	ted_2_64.wav	И несмотря на все трудности на этой неделе, он, конечно же, опубликовал книгу об этом.
114	ted_2_65.wav	Мужество для меня — это кто-то вроде сенатора штата Пенсильвания Джона Феттермана, который настаивает на том, что нет ничего противоречащего в его прогрессивных ценностях и убеждении, что ХАМАС — это банда убийц, которую необходимо победить.
115	ted_2_66.wav	Сейчас достаточно сказать, что это не сделало его популярным, но ему, похоже, все равно.
116	ted_2_72.wav	Он написал, что не мог поверить, что это происходит в стране, которую он так любит.
117	ted_2_74.wav	Он сказал, что исцеление мира начинается с того, что один человек громко говорит так, чтобы весь мир слышал важную, истинную вещь, которую он знает, что не должен говорить, и за что ему будет неприятно.
118	ted_2_75.wav	Я думаю о Роланде Фрайере, экономисте, который именно это и сделал.
119	ted_2_76.wav	Его коллеги в Гарварде предупредили его о том, чтобы не публиковать исследования о полицейском насилии, которые он провел.
120	ted_2_84.wav	Его младенец был на седьмом дне жизни, и ему пришлось отправиться покупать подгузники с вооруженной охраной.
121	ted_2_88.wav	Он сказал: каждый день мне приходится смотреть на себя в зеркало и спрашивать: зачем ты здесь?
122	ted_2_89.wav	Масия Линаджад знает, для чего она была поставлена на землю.
123	ted_2_90.wav	С мужеством и отвагой она возглавляет кампанию за права женщин в Иране.
124	ted_2_91.wav	Её сестру вынудили осудить её по государственному телевидению.
125	ted_2_93.wav	Её брат был брошен в тюрьму за её неподчинение.
126	ted_2_95.wav	И все же она не перестает кричать о свободе.
127	ted_2_101.wav	Его сын, Себастьян, находится в тюрьме.
128	ted_2_103.wav	Себастьян сказал это о своем отце.
129	ted_2_104.wav	Папа, оставшись в Гонконге, действительно доказывает, что это невесомое понятие, которое мы называем свободой, - это то, чего люди жаждут.
130	ted_2_105.wav	Вы можете называть это западными ценностями, но на самом деле это не так, в том смысле, что это не то, что хотят или заслуживают только люди на Западе.
131	ted_2_106.wav	Алексей Навальный не родился на Западе, но он жаждал такой свободы.
132	ted_2_107.wav	Лидер оппозиции находил убежище в Германии, но вернулся в Россию Путина, жертвуя своей свободой и, в конечном итоге, жизнью в борьбе против тирании.
133	ted_2_108.wav	Он знал, что его смерть раскроет правду о тоталитарном режиме, построенном на лжи, что и может случиться, пока мы будем помнить его.
134	ted_2_109.wav	Спросите себя прямо сейчас, нужна ли смелость на Западе для осуждения ненавистной идеологии Исламской Республики Иран, которая провозглашает смерть отдельным писателям и целым странам, как крупным, так и маленьким?
135	ted_2_111.wav	"Должно ли это требовать смелости сказать ""нет, это неправильно""?"
136	ted_2_112.wav	Должно ли для этого потребоваться мужество, чтобы сказать, что те, кто хвалит первозданные метро России, не журналисты, а пропагандисты?
137	ted_2_115.wav	Он будет не соглашаться с любым.
138	ted_2_116.wav	Но почему его яростные противники предпочитают называть его оскорбительными именами и лоббировать за его поддержку?
139	ted_2_118.wav	И это зависит от вас.
140	ted_2_119.wav	У меня было достаточно людей, признающихся мне после лекций, в редакциях новостей, на университетских кампусах, в корпорациях или кафе, действительно везде, куда я ни пошел, что они хотели бы сказать то, во что верят.
141	ted_2_121.wav	Это действительно странное явление.
142	ted_2_122.wav	Свободнейшие люди в истории мира, кажется, потеряли жажду свободы, или, может быть, даже желание защищать ее.
143	ted_2_123.wav	И когда они мне говорят об этом, я вспоминаю своего героя, Натана Шаранского, который провел десять лет в советском ГУЛАГе, прежде чем добиться своей свободы.
144	ted_2_124.wav	Он самый храбрый человек, которого я когда-либо встречал в своей жизни.
145	ted_2_125.wav	И несколько лет назад, в один день в Иерусалиме, я задал ему простой вопрос.
146	ted_2_126.wav	Натан, я спросил его, можно ли научить храбрости?
147	ted_2_127.wav	"И он улыбнулся своим шаловливым образом и сказал ""нет""."
148	ted_2_139.wav	Я выступаю в качестве зануды, так что я очень счастлив.
149	ted_2_140.wav	Но эти вопросы настолько важны, и это такой важный разговор.
150	ted_2_141.wav	Я думаю, что я хочу спросить вас что-то в поисках общего понимания здесь.
151	ted_2_144.wav	Это так.
152	ted_2_145.wav	Это часто дискуссии между группами идентичности, и многие из нас не нравится направление борьбы, но мы также глубоко чувствуем боль, которую пережили многие из этих групп, несправедливости, которые они перенесли.
153	ted_2_146.wav	И если вы вовлечетесь, это может быть легко воспринято так, будто вы против этой группы.
154	ted_2_147.wav	И, наверное, я просто задаюсь вопросом, есть ли какая-то общая почва, на которой мы все говорим, что личность действительно имеет значение.
155	ted_2_152.wav	Я верю в идеи.
156	ted_2_153.wav	Вы знаете, некоторые люди хотят утверждать, что идеи являются собственностью определенной группы, и, вы знаете, но нет, нет, все наше ТЭД основано на идее того, что идеи могут распространяться от любого человека ко любому человеку.
157	ted_2_154.wav	Но вся проблема в том, простите за перебивание, как вы приходите к истине, верно?
158	ted_2_155.wav	И запад предоставил нам самые радикальные инструменты в истории человечества.
159	ted_2_156.wav	Я думаю, что, вероятно, Сэм Харрис находится в этой комнате, и я украдаю его фразу.
160	ted_2_158.wav	Мы решаем их словами.
161	ted_2_159.wav	И вот почему это настолько абсолютно критично, независимо от того, какие люди утверждают, что они на самом деле выступают за то, чтобы сжечь все или разрушить все.
162	ted_2_160.wav	Нет, разрушая все это, ломая принцип правопорядка, не позволяя нам вести такие дебаты и обсуждения, вы предотвращаете сам проект.
163	ted_2_161.wav	И это не имеет никакого отношения к личности, претензиям на статус жертвы или самой жертве.
164	ted_2_162.wav	Весь путь достижения прогресса осуществляется жертвенными группами, используя инструменты, которые предоставили им либеральные демократии.
165	ted_2_163.wav	Без свободы, без свободы слова, свободы вероисповедания, без правового госпорядка ни один из тех прогрессов, которые, я знаю, так много людей в этой комнате отмечают, не был бы возможен вообще.
166	ted_2_164.wav	Итак, здесь важно скорее цепляться за инструменты, чем отрицать их.
167	ted_2_167.wav	Это воспринимается как ненависть или критика.
168	ted_2_168.wav	Я просто думаю, может ли быть коалиция готовых к тому, чтобы мы все преследовали лучшие идеи.
169	ted_2_170.wav	Мы все пытаемся сделать вещи лучше.
170	ted_2_171.wav	Я не вижу здесь ничего, с чем можно не согласиться, только то, что, знаете, как, любовь и сострадание и все остальное, снова, это возможно только если мы согласимся с определенным набором правил, которые, я думаю, многие из нас принимают как данность, как мы принимаем кислород или гравитацию.
171	ted_2_172.wav	И одним из вещей, что двигало меня и мои выборы в течение последних лет моей жизни, является глубокое чувство, что грань между цивилизацией и варварством, слово, которое может вызвать у некоторых людей негодование, но, я верю, что это точное описание, очень тонка.
172	ted_2_173.wav	Вещи, которые позволяют нам делать это, настолько исключительны, что за них приходится бороться.
173	ted_3_0.wav	Я здесь из-за письма, которое я получил 13 лет назад.
174	ted_3_3.wav	Это отчёт по предиктивному генетическому тесту, и именно он стоит в центре этого момента выбора между красной и синей таблеткой, когда моя жизнь разделилась на две.
175	ted_3_4.wav	Перед тем как я расскажу тебе об этом, я хочу показать тебе два момента из моей жизни тогда.
176	ted_3_5.wav	Это момент номер один, когда мне было двадцать лет, и это момент номер один, это август 2009 года.
177	ted_3_6.wav	Я выходила замуж за этого парня, Эрика, мою любовь всей моей жизни, и он поднимается туда, чтобы произнести свою речь, держа в руках мое дневниковое записи от времен, когда мне было 13 лет.
178	ted_3_7.wav	И он начинает читать из нее, и гости смотрят на меня, как будто спрашивая себя: она знала, что он собирается это делать?
179	ted_3_10.wav	Вы можете видеть, как она смеется, но она как бы возмущена.
180	ted_3_11.wav	Она 51 год, и в этот день она сияет.
181	ted_3_12.wav	Я хотел бы остаться здесь с тобой, но сейчас мне нужно перейти к моменту номер два.
182	ted_3_13.wav	Это всего лишь через шесть месяцев, и вдруг во вселенной появляется это разрыв, и моя мама втягивается через него.
183	ted_3_14.wav	Что-то действительно, действительно не так, и это приобретает масштаб, и это влияет на все.
184	ted_3_20.wav	Я смотрю ей в глаза, и там эти черные дыры, и я умоляю ее вернуться, но это похоже на то, что я кричу в пустоту.
185	ted_3_21.wav	В тот летний период она попадает в больницу и не выходит оттуда.
186	ted_3_22.wav	К моменту её смерти прошло много месяцев с тех пор, как она действительно была здесь. (literal translation)
187	ted_3_23.wav	К моменту её смерти прошло уже много месяцев с того момента, как она действительно была здесь. (more natural)
188	ted_3_24.wav	Случилось это из-за слабоумия, и нам до сих пор неизвестно, что произошло.
189	ted_3_25.wav	И потом мы получаем результаты вскрытия моей мамы, и здесь мы доходим до красной таблетки и синей таблетки.
190	ted_3_28.wav	Мы хотим знать.
191	ted_3_29.wav	Я обучался как юрист, а он обучался как инженер-транспортник.
192	ted_3_30.wav	Мы не биомедицинские специалисты, но мы знаем, что для нас эта неопределенность не есть жизнь.
193	ted_3_31.wav	Я не могу контролировать то, что произойдет дальше, но я могу контролировать, произойдет ли что-то дальше, и мой выбор - да.
194	ted_3_34.wav	Генетическая прионная болезнь всегда смертельна.
195	ted_3_36.wav	Мы только что видели, что это произошло.
196	ted_3_38.wav	Это не так уж и драматично.
197	ted_3_39.wav	Мы находимся во тьме, и ощущаем, как движемся к свету, который вдруг исходит из науки о прионных заболеваниях, понимая то, что известно, что что-то ведомо.
198	ted_3_40.wav	Мы привлечены к этому, и сначала это действительно скромно, похоже на то, что мы читаем страницы Википедии и делаем поисковые запросы в Google, и импульс сильный и странный.
199	ted_3_42.wav	Это наша жизнь.
200	ted_3_44.wav	Ох, хорошо.
201	ted_3_46.wav	Болезнь Приона уникальна во всей биологии.
202	ted_3_47.wav	Причинным возбудителем не является вирус, и это не бактерия.
203	ted_3_49.wav	Но он способен выйти из-под контроля.
204	ted_3_50.wav	И когда это происходит, оно меняет форму, а затем начинает захватывать другие копии PRP и портит их.
205	ted_3_51.wav	И это распространяется по вашему мозгу и уничтожает ваши нейроны.
206	ted_3_55.wav	Хорошо, клянусь, у меня есть смысл.
207	ted_3_58.wav	Посмотри на те пугающие, бунтарские протеины.
208	ted_3_61.wav	Да, вот так.
209	ted_3_62.wav	Но Эрик и я стали видеть нашу миссию по-другому.
210	ted_3_63.wav	Что, если мы можем достичь наибольшей пользы, не преследуя крупные страшные патогены и не бросая в них огненные шары, а вместо этого делая что-то более сдержанное, тонкое, менее заметное и менее конвенциональное?
211	ted_3_64.wav	"""Что, если то, что нам действительно нужно сделать, это?"""
212	ted_3_65.wav	Мы везучи, что у нас есть целая серия подсказок природы, указывающих на то, что можно вести здоровый образ жизни без PRP.
213	ted_3_66.wav	Мы ищем по всему миру инструменты, чтобы уменьшить это.
214	ted_3_68.wav	Это сложный поиск.
215	ted_3_70.wav	Итак, вы берете молекулу, верно?
216	ted_3_74.wav	Ваш мозг - это то, что делает вас вами.
217	ted_3_78.wav	Это удобно.
218	ted_3_80.wav	Профилактика и лечение - разные цели.
219	ted_3_81.wav	И некоторым из нас не дано роскоши делать только то, что комфортно.
220	ted_3_83.wav	Безусловно, нас призывают быть смелыми.
221	ted_3_86.wav	Не все.
222	ted_3_87.wav	Но у нас достаточно кирпичей в стене, чтобы мы могли встать на них и дотянуться до рациональной терапии.
223	ted_3_89.wav	Пришло время посмелее действовать.
224	ted_3_90.wav	И в равной степени, мы должны уважать огромную вселенную всего, что нам не известно о мозге.
225	ted_3_92.wav	Наглость и смирение.
226	ted_3_94.wav	Какова повседневная жизнь на передовой рвах?
227	ted_3_95.wav	Десять лет назад, если бы ты спросил у меня, Соня, какое священное Грааль ты ищешь?
228	ted_3_97.wav	Нам нужна структура молекулы.
229	ted_3_99.wav	Этого недостаточно?
230	ted_3_101.wav	Вам нужно намного больше.
231	ted_3_105.wav	Вот что я могу сказать.
232	ted_3_106.wav	Будет проведен заезд за первым лекарством и за лучшим лекарством.
233	ted_3_109.wav	"The word ""Darn"" can be translated into Russian as ""Черт"" or ""Проклятье."""
234	ted_3_110.wav	Но то, что у нас есть, и черт возьми, мы счастливы, что у нас есть это, - это риск.
235	ted_3_111.wav	Есть еще многое, что можно сказать о том, каково жить с угрозой, но насколько я могу судить, вы все люди, и я думаю, что вы на каком-то уровне понимаете.
236	ted_3_113.wav	Он как, даже с мутацией?
237	ted_3_114.wav	И мое сознание как бы взорвалось, потому что это я.
238	ted_3_115.wav	В моей жизни нет версии, где вы вычитаете мутацию и оставляете остальное неизменным.
239	ted_3_116.wav	С одной стороны, мне выпала плохая карта, и не поймите меня неправильно, я действительно не хочу умереть молодым.
240	ted_3_117.wav	В то же время, эта плохая карта отправила меня в поход вместе с командой.
241	ted_3_120.wav	Я не знаю, ребята, наверное, нет.
242	ted_3_121.wav	И вот все мы здесь, создавая свою собственную грацию из самых странных сырых материалов.
243	ted_3_122.wav	Это не так уж плохо, быть вызванным к порядку.
244	ted_3_127.wav	Девиз говорит сам за себя.
245	ted_3_128.wav	Моя мама никогда не встречала этих детей, и она была бы светлой бабушкой.
246	ted_3_129.wav	Но если бы она это сделала, мы не узнали бы о моем риске вовремя, чтобы избежать передачи его другим.
247	ted_3_130.wav	Итак, где-то, погруженный в горе по поводу потери ее в таком молодом возрасте, есть еще один аспект, этот трансгенерационный дар.
248	ted_3_131.wav	Я иду рядом с этими детьми на их собственных путешествиях, как могу, и ты знаешь, как это с детьми.
249	ted_3_132.wav	Иногда форма будущего настолько призывает к предположениям.
250	ted_3_133.wav	И, возможно, по-разному, это роскошь, которой ни у кого из нас нет.
251	ted_3_134.wav	Что это означало бы делать все это менее повествовательно?
252	ted_3_135.wav	Как насчёт того, чтобы наши жизни, наши жизни вместе, были бы лучше не прожить как прозу, а как поэзию?
253	ted_3_140.wav	У меня есть вопрос.
254	ted_3_142.wav	Вы уже замечаете признаки этого?
