ID	audio	tgt_text
62	ted_1_95.wav	Aber wie sie uns aus ihrer Forschung berichtet, ist klar, dass langweiliges Management wichtig ist.
63	ted_1_96.wav	Es mag nicht so aufregend sein wie das Anführen einer Kavallerieattacke von der Front aus oder das Halten einer dreisten Motivationsrede, aber es ist das eigentliche Handwerkszeug guter Führungskräfte.
64	ted_1_98.wav	Die Handlungsfalle trickst uns aus, indem wir die falschen Führungskräfte feiern, und dies bringt enorme Kosten mit sich.
65	ted_1_101.wav	Und das beginnt damit, sich vorzustellen, wie gute Führung aussieht.
66	ted_1_102.wav	Also das nächste Mal, wenn du in der Position bist, einen Führer zu beurteilen oder zu belohnen, oder vielleicht einfach nur, wenn du versuchst herauszufinden, wessen Bemühungen tatsächlich dein Team oder deine Organisation zum Erfolg geführt haben, widerstehe der Versuchung, von Abenteuergeschichten und kühnen Taten geblendet zu sein, und nimm dir einen Moment Zeit, unter die Oberfläche zu schauen oder in die ruhigeren Ecken deines Teams.
67	ted_1_103.wav	Und das ist wichtig, denn beim nächsten Mal, wenn Ihre Organisation vor dem Äquivalent der drohenden Eiszeit steht, wer soll dann das Sagen haben?
68	ted_1_104.wav	Der Anführer, der auf das im Eis festgefrorene Schiff reagiert, indem er hektisch den Motor kurbelt, die Kisten mit Dynamit auspackt und seine Männer bis an ihre Belastungsgrenze treibt?
69	ted_1_105.wav	Oder der Anführer, der es vermeidet, überhaupt im Eis stecken zu bleiben?
70	ted_2_1.wav	Ich habe 2012 für Mitt Romney gestimmt, und ich habe für Hillary Clinton und Joe Biden gestimmt, was schockierend ist, ich weiß.
71	ted_2_2.wav	Ich bin ein sehr stolzer Unterstützer von Israel, obwohl ich Kritiker seiner derzeitigen Regierung bin.
72	ted_2_3.wav	Ich denke, dass Terroristen wie Hamas und Hisbollah böse sind, und es gibt eine klare Grenze zwischen Gruppen, die darauf abzielen, Unschuldige zu töten, und denen, die versuchen, dies um jeden Preis zu vermeiden.
73	ted_2_4.wav	Ich finde, dass Mädchen in Afghanistan nicht in Kinderehen verkauft werden sollten und dass Frauen im Iran frei sein sollten, ihr Haar in der Öffentlichkeit ohne Angst vor Inhaftierung oder Schlimmerem zu zeigen, und dass Frauen in Somalia keine Genitalverstümmelung erleiden sollten.
74	ted_2_5.wav	Ich glaube, dass alle Menschen gleich geschaffen und nach dem Ebenbild Gottes geschaffen sind, aber dass alle Kulturen nicht gleich sind.
75	ted_2_6.wav	Ich glaube an die Ehe für alle, so sehr, dass ich selbst in einer bin.
76	ted_2_7.wav	Ich glaube, dass Erwachsene so ziemlich jede Entscheidung über ihren Körper treffen sollten, die sie wollen, aber Kinder nicht.
77	ted_2_8.wav	Ich denke, der SAT ist ein unvollkommenes, aber nützliches Werkzeug.
78	ted_2_9.wav	Ich glaube, dass Kinder bekommen eine sehr schlechte Idee ist, und dass in einer sicheren Nachbarschaft zu leben eine der wahrsten Formen von Privileg ist.
79	ted_2_10.wav	Ich glaube, dass COVID wahrscheinlich aus einem Labor stammt, und dass im Nachhinein der Ausschluss von Kindern aus der Schule für zwei Jahre ein großer Fehler war.
80	ted_2_11.wav	Ich denke, wir sollten Menschen basierend auf ihrer Leistung einstellen, aber so weit wie möglich suchen.
81	ted_2_12.wav	Ich möchte keine Insekten essen, auch möchte ich kein Wasser voller Mikroplastik trinken, und ich denke nicht, dass eines dieser Dinge etwas mit Politik zu tun hat.
82	ted_2_13.wav	Ich glaube, dass Chancengleichheit und nicht Gleichheit des Ergebnisses das wahre Maß für Fairness ist.
83	ted_2_14.wav	Ich werde von Ideologien abgestoßen, die behaupten, dass unsere unveränderlichen Eigenschaften wichtiger sind als unser Charakter.
84	ted_2_19.wav	Ich glaube teilweise daran, weil Amerikaner frei sind, diese Mängel zu diskutieren und nach einer vollkommeneren Union zu streben, dass es wirklich die letzte beste Hoffnung auf Erden ist.
85	ted_2_20.wav	Der Punkt an der ganzen Sache ist, dass ich wirklich langweilig bin, oder zumindest dachte ich das.
86	ted_2_21.wav	Ich wurde zumindest bis vor wenigen Sekunden in historischer Zeit als ein Standard-Liberaler angesehen.
87	ted_2_22.wav	Und dennoch sind viele der von mir gerade skizzierten Ideen und ähnliche in unseren intellektuellen und angesehenen Räumen auf provokative oder kontroverse Weise präsent, was ein höflicher Ausdruck dafür ist, dass sie unerwünscht, jenseits des Akzeptablen, sogar bigott oder rassistisch sind.
88	ted_2_23.wav	Und wie ist das passiert, zumindest erscheint es mir so, innerhalb weniger Jahre?
89	ted_2_24.wav	Jetzt ist die bequeme Antwort natürlich die Macht von extremen Aktivisten, Menschen, die Gebäude und Polizeistationen anzünden, Menschen, die Brücken und Autobahnen blockieren, Menschen, die ihre Mitschüler belästigen und ihre Professoren niederschreien, Menschen, die vandalisieren, die Denkmäler nationaler Helden entweihen oder niederreißen.
90	ted_2_25.wav	Aber haben wirklich eine Handvoll extremistischer Aktivisten die Macht, die moralischen Leitplanken einer ganzen Gesellschaft abzubauen, um radikal den Rahmen dessen zu verschieben, was politisch und sozial akzeptabel ist?
91	ted_2_27.wav	Es hat immer eine Randgruppe gegeben und wird es immer geben.
92	ted_2_28.wav	Der Unterschied im Moment ist, dass es scheint, als ob der Rand das Sagen hat.
93	ted_2_31.wav	Vielleicht, um die großzügigste Interpretation zu geben, geschieht dies, weil die Leute, die Dinge schließen, behaupten, dies im Namen der Gerechtigkeit zu tun und nicht im Namen des Nihilismus.
94	ted_2_33.wav	Oder vielleicht liegt es daran, dass wir uns eingeredet haben, dass es nur ein paar Nüsse sind und ich mich nicht einmischen muss.
95	ted_2_34.wav	Oder vielleicht liegt es daran, dass die Leute sich ihr Portfolio angesehen haben und festgestellt haben, dass es ihnen zahlenmäßig gut geht und diese Fackeltüren, nun ja, sie hatten wahrscheinlich sowieso eine Versicherung.
96	ted_2_38.wav	Oder vielleicht lag es daran, dass wir dachten, sie hätten recht.
97	ted_2_39.wav	Dass Amerika und der Westen wirklich schuldig waren an all den schrecklichen Dingen, von denen sie sprachen, oder zumindest an einigen von ihnen.
98	ted_2_40.wav	Und obwohl wir keine Statuen niedergerissen oder Redner niedergeschrien hätten, fehlten uns die Überzeugung oder die Ideen, um die Leute zu stoppen, die es taten.
99	ted_2_41.wav	Vielleicht weil wir am Ende den Komfort über die Komplexität gestellt haben.
100	ted_2_42.wav	Ich hatte vor, den als wahr erachteten Komfort über die Wahrheit zu setzen, aber das Ding ist, die Wahrheit ist nicht etwas, das man wie Gold oder Diamanten aus dem Boden holt.
101	ted_2_43.wav	Deshalb kann es im Moment so aussehen, als ob die Absolutisten gewinnen.
102	ted_2_44.wav	Meine Theorie ist, dass der Grund, warum wir eine Kulturkrise haben, die Feigheit von Menschen ist, die es besser wissen.
103	ted_2_50.wav	Es entlarvt dich als jemanden, der nicht cool ist, als jemanden, der sich kümmert, als jemanden, der Urteile fällt, als jemanden, der zwischen richtig und falsch, zwischen besser und schlechter unterscheidet.
104	ted_2_51.wav	Der Grund, warum Aristoteles Tapferkeit die erste Tugend nannte, ist, weil sie diejenige ist, die alle anderen Tugenden möglich macht.
105	ted_2_52.wav	Möchtest du in einer Welt leben, die Gerechtigkeit, Weisheit, Mitgefühl, Neugierde, Rationalität, Gleichheit und die Suche nach Wahrheit schätzt?
106	ted_2_54.wav	Aber um sicherzustellen, dass wir in einer solchen Welt leben, ist es erforderlich, Mut zu kämpfen, diese erste Tugend.
107	ted_2_55.wav	Ich glaube, eine der Lehren des vergangenen Jahrzehnts ist, dass Feigheit vielleicht ansteckender ist als COVID.
108	ted_2_57.wav	Und ein einzigartiges Beispiel kann als ein kraftvolles Mittel der Übertragung dienen.
109	ted_2_59.wav	Jeder von euch wird, wenn ich das Wort Mut sage, diejenigen haben, die euch in den Sinn kommen.
110	ted_2_60.wav	Aber für mich sind sie Menschen wie Salman Rushdie, der 1989 von den iranischen Ayatollahs zum Tode verurteilt wurde, weil er es gewagt hatte, einen Roman zu schreiben.
111	ted_2_61.wav	Er lebte bis vor zwei Jahren im Schatten einer Fatwa.
112	ted_2_62.wav	Auf einer Bühne wie dieser wurde er böse niedergestochen.
113	ted_2_64.wav	Und unbeirrt veröffentlichte er natürlich diese Woche ein Buch darüber.
114	ted_2_65.wav	Mut für mich ist jemand wie der Senator von Pennsylvania, John Fetterman, der darauf besteht, dass es keinen Widerspruch zwischen seinen progressiven Werten und seiner Überzeugung gibt, dass Hamas eine Gruppe von Mördern ist, die besiegt werden muss.
115	ted_2_66.wav	Nun, es genügt zu sagen, dass ihm das nicht beliebt gemacht hat, aber er scheint sich nicht darum zu kümmern.
116	ted_2_72.wav	Er schrieb, ich konnte nicht glauben, dass dies in einem Land passierte, das ich so sehr liebe.
117	ted_2_74.wav	Er sagte, dass die Heilung der Welt damit beginnt, dass eine Person laut sagt, sodass die ganze Welt es hören kann, eine wichtige, wahre Sache, die er weiß, dass er nicht sagen soll und für die er Probleme bekommen wird, weil er sie sagt.
118	ted_2_75.wav	Ich denke an Roland Fryer, den Wirtschaftswissenschaftler, der genau das getan hat.
119	ted_2_76.wav	Seine Kollegen an der Harvard Universität warnten ihn davor, Forschungsergebnisse zu veröffentlichen, die er über Polizeigewalt gesammelt hatte.
120	ted_2_84.wav	Sein Baby war sieben Tage alt und er musste mit einem bewaffneten Wächter Windeln kaufen gehen.
121	ted_2_88.wav	Er sagte: „Jeden Tag muss ich in den Spiegel schauen und mir sagen, wofür bist du hier?“
122	ted_2_89.wav	Masia Linajad weiß, wofür sie auf dieser Erde ist.
123	ted_2_90.wav	Mit Tatkraft und Mut führt sie die Kampagne für die Frauenrechte im Iran an.
124	ted_2_91.wav	Ihre Schwester wurde gezwungen, sie im Staatsfernsehen anzuschwärzen.
125	ted_2_93.wav	Und jetzt lebt Masi im Exil in Amerika, aber bleibt eine gejagte Frau, die von einem sicheren Haus zum nächsten zieht.
126	ted_2_95.wav	Jimmy hatte mehr als genug Mittel, um aus seinem Land zu fliehen.
127	ted_2_101.wav	Er ist ein junger Mann, der noch im Gefängnis ist.
128	ted_2_103.wav	Papa, der in Hongkong bleibt, ist wirklich der Beweis dafür, dass diese immaterielle Sache, die wir Freiheit nennen, etwas ist, nach dem die Menschen sich sehnen.
129	ted_2_104.wav	Sie können es westliche Werte nennen, aber es ist nicht wirklich so, im Sinne, dass es etwas ist, das nur Menschen im Westen wollen oder verdienen.
130	ted_2_105.wav	Alexei Nawalny wurde nicht im Westen geboren, aber er sehnte sich nach dieser Art von Freiheit.
131	ted_2_106.wav	Der Oppositionsführer fand Zuflucht in Deutschland, flog jedoch zurück in Putins Russland, opferte seine Freiheit und letztendlich sein Leben, um sich der Tyrannei zu widersetzen.
132	ted_2_107.wav	Er wusste, dass sein Tod die Wahrheit über ein totalitäres Regime aus Lügen offenlegen würde, was es auch kann, solange wir seine Erinnerung am Leben erhalten.
133	ted_2_108.wav	Stellen Sie sich jetzt die Frage, ob es im Westen Mut erfordern sollte, die verabscheuungswürdige Ideologie der Islamischen Republik Iran anzuprangern, die Todesurteile über einzelne Schriftsteller und ganze Länder, klein und groß, verhängt.
134	ted_2_109.wav	"Sollte es Mut erfordern, sich denjenigen entgegenzustellen, die ""Tod Amerikas"" skandieren?"
135	ted_2_111.wav	Sollte es Mut erfordern zu sagen, dass diejenigen, die die makellosen U-Bahnen Russlands loben, keine Journalisten, sondern Propagandisten sind?
136	ted_2_112.wav	Sollte es Mut erfordern, einfach in der Öffentlichkeit zu sagen: Ich widerspreche?
137	ted_2_115.wav	Aber warum ist es, dass seine wütendsten Gegner es vorziehen, ihm verhasste Namen zu geben und um seine Unterstützung zu werben?
138	ted_2_116.wav	Die eigentliche Frage ist, ob die Personen, die ich erwähnt habe und solche wie sie, ob ihre Fotos und ihre Namen und vor allem ihre Ideen auf Konferenzen wie dieser erscheinen werden.
139	ted_2_118.wav	Ich habe schon genug Leute gehabt, die mir nach Vorträgen oder in Nachrichtenredaktionen oder auf Universitätsgeländen oder in Unternehmen oder Cafés, wirklich überall, gestanden haben, dass sie gerne aussprechen könnten, was sie glauben.
140	ted_2_119.wav	Sie erzählen mir mit einem gewissen Maß an Scham, dass sie in unseren liberalen Demokratien im Schrank sind.
141	ted_2_121.wav	Die freiesten Menschen in der Geschichte der Welt scheinen den Hunger nach Freiheit verloren zu haben, oder vielleicht ist es wirklich der Wille, sie zu verteidigen.
142	ted_2_122.wav	Und wenn sie mir das erzählen, erinnert es mich an meinen Helden, Natan Sharansky, der ein Jahrzehnt im sowjetischen Gulag verbrachte, bevor er seine Freiheit erlangte.
143	ted_2_123.wav	Er ist die mutigste Person, die ich jemals in meinem Leben getroffen habe.
144	ted_2_124.wav	Vor einigen Jahren, an einem Nachmittag in Jerusalem, stellte ich ihm eine einfache Frage.
145	ted_2_125.wav	"""Natan, habe ich gefragt, ist es möglich, Mut beizubringen?"""
146	ted_2_126.wav	Und er lächelte auf seine verschmitzte Art und sagte nein.
147	ted_2_127.wav	Alles, was du tun kannst, ist den Menschen zu zeigen, wie gut es sich anfühlt, frei zu sein.
148	ted_2_139.wav	Aber diese Themen sind so wichtig, und dies ist eine so wichtige Unterhaltung.
149	ted_2_140.wav	Ich denke, ich möchte dich etwas fragen, um Gemeinsamkeiten zu finden.
150	ted_2_141.wav	Ist es möglich, dass neben dem Mangel an Mut noch etwas Großes in den Herzen vieler der schweigenden Mehrheit vor sich geht?
151	ted_2_144.wav	Diese sind oft Debatten zwischen Identitätsgruppen, und viele von uns mögen nicht, wie der Kampf verläuft, aber wir fühlen auch tief den Schmerz, den viele dieser Gruppen durchgemacht haben, die Ungerechtigkeiten, die sie erlitten haben.
152	ted_2_145.wav	Und wenn du dich einmischt, kann es so leicht so wirken, als ob du gegen diese Gruppe bist.
153	ted_2_146.wav	Und ich frage mich, ob es einen gemeinsamen Nenner gibt, wenn wir alle sagen, dass Identität wirklich wichtig ist.
154	ted_2_147.wav	Ich meine, du sorgst dich um vergangenes Unrecht gegenüber Menschen in Amerika und all den verschiedenen Gruppen, über die du gesprochen hast, aber es gibt Dinge, die noch wichtiger sind und vor der Identität liegen.
155	ted_2_152.wav	Du weißt, dass einige Leute behaupten wollen, dass Ideen das Eigentum einer Gruppe sind und dass du, weißt du, aber nein, nein, unser gesamtes TED basiert auf der Idee, dass Ideen von jedem Menschen zu jedem anderen Menschen verbreitet werden können.
156	ted_2_153.wav	Aber die ganze Frage ist, entschuldigen Sie die Unterbrechung, wie gelangt man zur Wahrheit, nicht wahr?
157	ted_2_154.wav	Und der Westen hat uns die radikalsten Werkzeuge in der Geschichte der Menschheit gegeben.
158	ted_2_155.wav	Ich glaube, dass Sam Harris wahrscheinlich in diesem Raum ist und ich klaue sein Zitat.
159	ted_2_156.wav	Aber der radikale Unterschied besteht darin, dass wir hier in Räumen wie diesem, in Kulturen wie denjenigen, in denen wir glücklicherweise leben, unsere Konflikte nicht mit Schlägen und Gewalt lösen.
160	ted_2_158.wav	Und das ist der Grund, warum es so absolut entscheidend ist, egal wie sehr Menschen behaupten, sie würden es wirklich unterstützen, alles niederzubrennen oder alles niederzureißen.
161	ted_2_159.wav	Nein, indem du alles niederreißt, indem du den Rechtsstaat niederreißt, indem du uns verbietest, diese Art von Debatte und Diskussion zu führen, verhinderst du das gesamte Projekt selbst.
162	ted_2_160.wav	Und das hat nichts mit Identität, mit Opferansprüchen oder tatsächlichem Opfersein zu tun.
163	ted_2_161.wav	Der gesamte Weg, auf dem Fortschritte erzielt wurden, besteht darin, dass Opfergruppen die Werkzeuge nutzen, die liberale Demokratien ihnen zur Verfügung gestellt haben.
164	ted_2_162.wav	Ohne Freiheit, ohne Redefreiheit, Religionsfreiheit, ohne Rechtsstaatlichkeit wäre keiner der Fortschritte möglich, die so viele Menschen in diesem Raum feiern, von denen ich weiß.
165	ted_2_163.wav	Und daher geht es wirklich darum, sich an die Tools zu klammern anstatt sie abzulehnen.
166	ted_2_164.wav	Die Werkzeuge der Worte in unserer aktuellen Kultur, die aus Schlagwörtern und schnellen Inhalten besteht, werden so oft als Angriff wahrgenommen.
167	ted_2_167.wav	Und ich frage mich nur, ob es eine Koalition der Willigen geben könnte, um alle zusammen die besten Ideen zu verfolgen.
168	ted_2_168.wav	Lassen Sie uns sich nicht davor fürchten, schwierige Dinge miteinander zu teilen, sondern tun wir dies in einem Geist der Liebe und des Respekts, sodass jeder wissen kann, dass sie im Herzen respektiert werden.
169	ted_2_170.wav	Ich sehe nichts, worin ich nicht zustimmen könnte, nur dass, wie du weißt, Liebe und Mitgefühl und all das, wieder nur möglich sind, wenn wir uns auf eine bestimmte Reihe von Regeln einigen, die ich denke, viele von uns als selbstverständlich betrachten, so wie wir Sauerstoff oder Schwerkraft als selbstverständlich betrachten.
170	ted_2_171.wav	Eine der Dinge, die mich in den letzten Jahren meines Lebens angetrieben haben und die meine Entscheidungen beeinflusst haben, ist ein tiefes Gefühl, dass die Grenze zwischen Zivilisation und Barbarei, ein Wort, das vielleicht einige Menschen provozieren wird, aber ich glaube, dass es eine genaue Beschreibung ist, hauchdünn ist.
171	ted_2_172.wav	Die Dinge, die es uns ermöglichen, dies zu tun, sind so außergewöhnlich und sie müssen erkämpft werden.
172	ted_2_173.wav	Und die Leute, die behaupten, dass Worte Gewalt sind, nehmen uns das grundlegendste Werkzeug weg, das wir für all die Tugenden haben, über die ich heute Morgen auf der Bühne sprechen wollte.
173	ted_3_0.wav	Ich bin hier wegen eines Briefes, den ich vor 13 Jahren erhalten habe.
174	ted_3_3.wav	Es handelt sich um einen prädiktiven genetischen Testbericht, der im Mittelpunkt dieses Momentes steht, als mein Leben sich in zwei Richtungen teilte.
175	ted_3_4.wav	Bevor ich Ihnen davon erzähle, möchte ich Ihnen zwei Momente aus meinem damaligen Leben zeigen.
176	ted_3_5.wav	Das ist Moment Nummer eins, als ich in meinen Zwanzigern war, und das ist Moment Nummer eins, es ist August 2009.
177	ted_3_6.wav	Ich heirate diesen Kerl, Eric, die Liebe meines Lebens, und er steht dort oben, um seine Rede zu halten, und er hält mein Tagebuch in der Hand, aus der Zeit als ich 13 war.
178	ted_3_7.wav	Und er fängt an, daraus zu lesen, und die Gäste schauen mich an, als ob sie sich fragen würden, wusste sie, dass er das tun würde?
179	ted_3_10.wav	Sie können sehen, wie sie lacht, aber sie ist irgendwie schockiert.
